OA,ts006_0001
E00158570,8800
E00158571,6440.7
E00158573,4664.4
E00158359,5617
E00158360,6155.7
E00158361,6003.8
E00158362,5184
E00158355,4234.4
E00158356,10273
E00158357,4680.2
E00158358,7844.3
E00158364,5032.5
E00158363,6080.5
E00158374,3063.8
E00158376,4058
E00158377,2119.9
E00158365,3199.2
E00158366,5871.4
E00158367,6924.7
E00158369,4833.3
E00158372,1694.7
E00158368,5756.2
E00158370,7679.4
E00158371,4685.2
E00158373,9472.2
E00158375,4208.1
E00158379,3254.2
E00158381,5816.3
E00158382,4925.7
E00158395,3380.5
E00158396,2223.2
E00158397,2817.1
E00158380,1109
E00158384,247.7
E00158387,331.1
E00158391,4991.2
E00158393,3533.4
E00158399,1755.8
E00158385,167.3
E00158386,874.3
E00158388,1214
E00158389,4712.3
E00158392,4502.3
E00158378,3881.5
E00158383,48.2
E00158390,1233.1
E00158394,738
E00158398,1899.9
E00158520,7726.3
E00158521,9131.4
E00158524,1624
E00158527,1692.8
E00158522,4224.9
E00158523,5000
E00158525,1546.2
E00158526,9777.8
E00158528,6590.1
E00158529,5641.5
E00158530,7470.1
E00158531,3258.3
E00158532,890.4
E00158513,1080.1
E00158514,8075.4
E00158533,5312
E00158534,5585.9
E00158515,777
E00158516,3524.1
E00158517,5938.3
E00158518,1180.3
E00168292,4653.6
E00168293,8559.3
E00168302,4852.1
E00158477,220.3
E00158478,8746.5
E00158482,9799.6
E00158487,3782.7
E00158488,8320.2
E00158489,2164.8
E00158479,4518.5
E00158481,4923.5
E00158483,7024.8
E00158484,9280.2
E00168294,6070.8
E00168296,3732.1
E00168299,4306.2
E00158470,2329.7
E00158471,3897.8
E00158472,6310.5
E00158474,5948.1
E00168298,1042.3
E00168300,5541.2
E00168301,4754.6
E00158475,5155.9
E00158476,4206.7
E00158480,5464.7
E00158485,887.7
E00158486,880.7
E00158427,6412.8
E00158428,7187.5
E00158429,2523.4
E00158442,1151.7
E00158447,7147.6
E00158437,431.6
E00158443,3500.7
E00158444,2965.1
E00158446,6057.1
E00186976,4287.2
E00186999,6735.8
E00158425,4081.1
E00158426,6819.4
E00158435,2774.7
E00158439,2741.9
E00158441,5202.1
E00158424,5103.9
E00158431,716.8
E00158436,5603.1
E00158438,5837.4
E00158440,3548.4
E00158432,1774.8
E00158434,1613.6
E00158445,343
E00165814,527.9
E00158719,6538.5
E00158720,5623.7
E00158721,2137.2
E00158722,5362.3
E00158723,4749.2
E00158716,4288.9
E00158724,7015.7
E00158725,5194.6
E00158715,4725.7
E00158717,5065.2
E00158718,4684.1
E00158726,5051.5
E00158727,5854.8
E00158728,6071.4
E00158729,4863.9
E00158737,5461.7
E00158738,7145.7
E00158732,1785.1
E00158733,7898.7
E00158734,7930.2
E00158735,2615.6
E00158736,10585.1
E00168341,1143.5
E00186878,412.2
E00186943,8310.1
E00186950,7536.8
E00187021,2408.7
E00158730,2012.7
E00158740,6229.5
E00168311,7413.8
E00186880,5748.8
E00186960,2839.2
E00187017,6463.4
E00158890,2787.4
E00158893,1063.7
E00158895,591.4
E00158897,2479.8
E00158898,3381.1
E00158885,1412.6
E00158889,416
E00158891,2120.3
E00158892,2595.4
E00158894,877.4
E00158896,6409.6
E00158888,9906.5
E00158901,4604.6
E00158906,4448.4
E00186842,4302.8
E00186889,6390.2
E00186899,1946.1
E00186957,3465.9
E00158886,1562.8
E00158899,14903.5
E00158903,13172.7
E00186947,7927.6
E00186955,3131.7
E00186998,8581.1
E00187022,6263.3
E00158781,4796.5
E00158783,266.9
E00158784,367.7
E00158787,1521.7
E00158788,4739
E00158780,6366
E00158782,1739.4
E00158785,4052.4
E00158786,454.6
E00158791,1206.2
E00158793,6349.2
E00158794,733.5
E00158796,3297.6
E00158797,54.1
E00158789,1052.3
E00158790,38.2
E00158795,1034.1
E00158798,6152
E00168327,3848.2
E00168328,3285.9
E00158938,79.1
E00158939,3626.4
E00158940,88.6
E00158941,913.3
E00158942,3949.4
E00158681,1316.3
E00158682,1585.8
E00158686,12424.2
E00158687,8637.4
E00158690,10702.3
E00158684,12712.6
E00158685,14398.3
E00158688,10211.5
E00158689,13619.4
E00158694,14484.8
E00158676,4648.3
E00158677,8080.6
E00158678,8324.5
E00158680,5756.5
E00158691,10398.9
E00158696,8060.6
E00158692,10241
E00158693,10327.3
E00158695,5000
E00186840,944.6
E00158867,5778.1
E00158870,3595.8
E00158871,2944.3
E00158873,2512.2
E00158868,5972.8
E00158869,4188.6
E00158880,278.7
E00158884,6819.5
E00168322,14322
E00168330,13596.5
E00168332,9007.8
E00168335,7948.7
E00168336,5983.8
E00158876,13407.1
E00158877,8882.4
E00158878,9662.9
E00168329,4438.3
E00168331,3319.9
E00168333,9276.3
E00168334,1167.2
E00168338,11680.3
E00158865,10817.8
E00158866,5774.3
E00158879,10303
E00158881,9786.1
E00158882,12783.2
E00158883,9436.2
E00158652,4216.1
E00158655,5318.8
E00158656,5313.1
E00158657,4356.8
E00158661,7637.2
E00158660,7847
E00158662,5829.5
E00158663,5119.8
E00158664,6568.1
E00158665,3330.7
E00158849,34
E00158851,4070.9
E00158857,8076.9
E00158858,105.9
E00158859,2401.3
E00168316,5633.6
E00168318,7068.3
E00168320,5495.4
E00168326,2411.1
E00168344,3499.6
E00168321,3687.3
E00168323,1432.6
E00186900,2159
E00186987,4897.1
E00186996,7749.5
E00187011,1281.5
E00158653,3937.3
E00158654,3802.4
E00158658,5835.2
E00158659,7142.9
E00186866,5012.7
E00186938,1652.2
E00186975,3234.6
E00187007,5571
E00187012,9859.9
E00158850,1566.4
E00158853,400.5
E00158855,64.9
E00158856,6557.7
E00186924,618.3
E00158800,2671.9
E00158802,3661.6
E00158813,4756.9
E00158816,2858.5
E00158799,7487
E00158801,3997.6
E00158812,6522.5
E00158814,3727.5
E00158815,7151.3
E00158803,7386.1
E00158807,5495.7
E00158808,3712.9
E00158810,4427.1
E00186908,9117
E00186951,2068.2
E00158804,1087.4
E00158806,3744.1
E00158809,1313
E00158811,2643.6
E00158742,5189.2
E00158743,45.1
E00158744,4588.7
E00158745,4234.7
E00158746,1670.4
E00158747,5717.4
E00158749,2529.9
E00158750,4013.4
E00158752,7168.8
E00158754,3157.1
E00158748,2855.4
E00158751,5630.6
E00158755,2614
E00186841,1943.3
E00158741,1875.8
E00158756,3925.8
E00158757,4814.8
E00158758,9014.8
E00158759,2450.9
E00158832,5864.5
E00158836,1192.9
E00158838,4592.3
E00158839,6181.2
E00158840,5363.6
E00158846,1440.3
E00158847,5028.4
E00158831,660.2
E00158837,3542.6
E00158844,629.5
E00158845,613.5
E00186911,5013.8
E00186965,3282
E00158833,4337.8
E00158834,5585.4
E00158835,6163
E00158841,3058.1
E00158843,554.6
E00158848,4422.5
E00158929,5618.5
E00158931,6426
E00158932,5404
E00158933,456.1
E00186936,564.3
E00186986,5925.2
E00158926,5504.1
E00158927,4285.7
E00158928,4977.3
E00158934,5332.2
E00158935,5500.9
E00158936,3654.5
E00158937,6642.7
E00158701,2595.1
E00158702,3680
E00158703,2707.9
E00158704,2901.1
E00158705,1838.1
E00158706,2348.7
E00158698,5027.9
E00158699,5051.9
E00158707,3291.5
E00158708,2168
E00158709,1621.8
E00158710,2895.8
E00158700,3389.4
E00158711,5493.2
E00158712,4749.4
E00158713,3829.6
E00158714,3811.3
E00158907,2011.7
E00158908,2993.4
E00158913,3578.3
E00158919,3202.1
E00158921,3692.9
E00158909,4892.6
E00158915,3005.8
E00158922,3610.8
E00158923,5159.8
E00158910,9458.1
E00158911,6768.6
E00158914,7345.8
E00158924,7615.4
E00158925,4878
E00158912,4907.9
E00158916,5091.9
E00158917,3958.6
E00158918,4314.7
E00158920,4036.7
E00158762,974.6
E00158764,2697.1
E00158765,5454.5
E00158766,2211.7
E00158768,546.2
E00158760,33.2
E00158769,55.7
E00158770,64.5
E00158771,524
E00158772,64.8
E00158773,159.9
E00158774,1090.8
E00158776,359.1
E00158778,108.1
E00168345,87.2
E00158860,79.3
E00158861,27.1
E00158862,34.2
E00158863,57.4
E00158864,18.7
E00186862,1894.7
E00186913,5059.7
E00186920,6169.7
E00186926,6243
E00186966,59.2
E00186982,2983.4
E00158763,3877.1
E00158767,1324.4
E00158779,67.4
E00186907,29.5
E00186972,1937.4
E00158817,53.3
E00158820,81.8
E00158822,7.6
E00158826,54.7
E00158827,337.6
E00158828,100.2
E00158818,1281.3
E00158819,106.4
E00158821,5714.3
E00158823,24.9
E00158824,47.6
E00158825,104.2
E00158829,45.5
E00158830,23.7
E00158944,25
E00158945,102.4
E00158946,40.5
E00158947,22.5
E00158948,864.3
E00168313,4085.8
E00186843,43.5
E00158673,58.1
E00158674,51.2
E00168312,70.2
E00186852,480.6
E00158668,2785.6
E00158670,242.3
E00158671,522.6
E00158672,658.9
E00168305,3871
E00168306,2213
E00168307,7052.5
E00168308,7989.4
E00168315,7178.9
E00168339,5380.2
E00186850,2788.5
E00186854,4406
E00186856,183.9
E00186857,1774.4
E00186848,4685.6
E00186853,8955.2
E00186855,209.3
E00186858,467.6
E00186860,561.3
E00186849,2948.1
E00186851,442
E00186859,254.7
E00186861,475.8
E00187023,105.7
E00159131,21.1
E00159133,74.2
E00159134,136.8
E00159135,89.6
E00159136,190.3
E00159137,954.7
E00172288,20.7
E00159296,472.6
E00159297,84.1
E00159298,551.8
E00159299,73
E00159301,179.8
E00159304,661.9
E00159295,32.7
E00159300,33
E00159302,416.6
E00159303,871.4
E00159305,114.4
E00159306,49.6
E00159024,477.3
E00159025,98.4
E00159026,2330
E00159027,216
E00159028,169.2
E00159029,54.2
E00159030,41
E00159031,23.4
E00159070,625.7
E00159072,3392.1
E00159074,4141.6
E00159075,3318.8
E00159076,479.7
E00159077,6142.2
E00159066,45.6
E00159067,2679.9
E00159068,2590.9
E00159069,7286.1
E00159071,385.9
E00159073,5625
E00159078,86.2
E00159079,3674.6
E00159080,50.4
E00159081,1168.2
E00159082,40.3
E00159279,362.7
E00159281,60.4
E00159282,4597.2
E00159284,1938.3
E00159287,3237.9
E00159278,4536.7
E00159280,5491.5
E00159283,5491.5
E00159285,4918.8
E00159294,1541.1
E00159277,1009.7
E00159286,3836.7
E00159288,5047.2
E00159289,3899
E00159290,5280.7
E00159275,4974.1
E00159276,6758
E00159291,6155.4
E00159292,5218.2
E00159293,446.5
E00159164,3405
E00159168,3500
E00159173,4678.8
E00186891,5525
E00186898,1145.9
E00186903,213.2
E00186919,2604.3
E00159179,3555.2
E00159180,6563.8
E00159181,4174.9
E00159182,3181
E00159183,4393.2
E00159166,6408.5
E00159167,4132.4
E00159172,357.5
E00159178,3099.1
E00159184,3477.5
E00159169,3232.8
E00159170,1513.9
E00159174,5243.4
E00159176,814.9
E00159177,3748.4
E00186953,1488.5
E00186985,157
E00187010,85.8
E00159189,2684.4
E00159190,2956.6
E00159191,181.1
E00159192,125.4
E00159185,17.4
E00159186,543.5
E00159187,109.4
E00159188,980
E00159045,33.8
E00159046,29.7
E00159047,243.9
E00159048,25.1
E00159049,7.1
E00159040,37.8
E00159041,33.3
E00159042,55.6
E00159043,2181
E00159044,79.7
E00159052,24.2
E00159054,3309.7
E00159057,9.2
E00159059,2576.2
E00159060,162.3
E00186971,59.8
E00187004,62.5
E00159050,829.2
E00159051,1213
E00159053,2834.5
E00159055,2911.1
E00159056,2086.8
E00159058,2545.6
E00159062,1149.1
E00159063,911.2
E00159064,1800.4
E00159065,1684.5
E00159115,685.1
E00159116,84
E00159118,600.6
E00172282,23
E00159114,1286
E00159119,643.6
E00159120,3964.8
E00186968,113.5
E00186969,64.4
E00186991,218.3
E00158953,1864.6
E00158961,4393.4
E00158962,1780.7
E00158963,5024.9
E00158964,1887.4
E00158970,16.1
E00158951,3263.6
E00158952,1655
E00158956,2738.5
E00158958,1442.1
E00158965,54.5
E00158950,2193.8
E00158954,1552.1
E00158967,6576.8
E00158968,3491.2
E00158969,7037.9
E00158955,3974
E00158957,4109.3
E00158959,2717.3
E00158960,2022.5
E00158966,3772.3
E00158971,72.6
E00158972,221.6
E00158973,790.3
E00158974,24.3
E00158975,42.5
E00158976,247.6
E00158977,154.7
E00158978,17.2
E00158979,71.1
E00158980,64.7
E00158981,105.8
E00158982,122
E00158984,143.2
E00158985,36.4
E00172291,90.6
E00172292,94.4
E00159097,73
E00159098,121.3
E00159099,525.3
E00159100,28.9
E00159101,3519.4
E00159102,1125.6
E00159103,6036.4
E00159104,202.2
E00159159,158.6
E00159160,608.5
E00159162,1928.2
E00159163,48.6
E00159155,683.3
E00159156,19.5
E00159157,20.3
E00159158,459.3
E00159161,18.2
E00159337,4773.1
E00159350,5118.8
E00159351,1667.7
E00159353,3047.5
E00159336,4364.8
E00159338,5516.7
E00159339,2782.2
E00159340,4448.5
E00159332,355.3
E00159333,76.4
E00159334,35.6
E00159341,27.4
E00159342,5193.5
E00159343,6078
E00159344,4739.3
E00159345,1560
E00159346,1734.1
E00159347,739.6
E00159348,3238.1
E00159349,2432.9
E00159352,3652.4
E00186942,4598.4
E00186979,6108.6
E00186863,1108.5
E00186932,249.2
E00186970,3402.8
E00187016,80.1
E00159214,3574.4
E00159216,3272.3
E00159225,54.2
E00159227,1918.6
E00159228,2943.9
E00159232,973.2
E00159213,11609.6
E00159219,2257.8
E00159220,5463.9
E00159221,1018.1
E00159222,6420.8
E00159223,6683.5
E00186995,3449.9
E00187005,1683.7
E00159212,7758.6
E00159215,7115.4
E00159218,7744.4
E00159233,2113.8
E00159234,4171.2
E00186872,4543.5
E00186983,1738.8
E00159260,3955.8
E00159261,6321
E00159263,2476
E00159265,5669.5
E00159266,6293.6
E00159262,6112.4
E00159267,4540
E00159270,6388.1
E00159271,666.7
E00159274,5930.2
E00159211,4201.7
E00159229,5890.7
E00159230,2287.9
E00159231,1176.3
E00186873,2309.9
E00172294,6672.1
E00172295,4123
E00186887,7682.2
E00186929,5365.9
E00186934,6183.7
E00187000,2905.6
E00159201,702.3
E00159202,3726.5
E00159205,2888.5
E00159207,4458
E00159210,3735.2
E00159193,373.9
E00159194,238.6
E00159195,1084.6
E00159196,1378.2
E00159197,4068
E00159198,1021.7
E00159199,381.6
E00172279,6235
E00172284,7988.7
E00172285,6646.1
E00172286,9891.7
E00172287,5000
E00172280,5264.1
E00172296,49.7
E00172300,4924.2
E00172301,3908.1
E00159200,738.2
E00159204,1265.1
E00159206,2257.1
E00159208,3732.6
E00159240,3468.1
E00159245,4057.6
E00159246,5859.7
E00159247,4413.6
E00159256,4086.5
E00172278,6077.3
E00172293,1760.4
E00172299,1362
E00159236,4658.3
E00159241,417.2
E00159249,4660.5
E00159250,780.8
E00159257,951.4
E00159237,6594.6
E00159242,4857.1
E00159252,6266.4
E00159253,4343.2
E00159254,1161
E00159255,9811.3
E00159259,6578.9
E00159235,473.1
E00159238,5440.9
E00159239,2918.9
E00159243,5152.7
E00159244,5602.7
E00159248,4177.4
E00159258,2125.3
E00159264,5520.6
E00159268,4089.7
E00159269,6316.6
E00159272,3575.8
E00159273,3847.3
E00159002,29.5
E00159003,101.6
E00159004,145.7
E00159005,612.3
E00159006,72.8
E00158990,891.7
E00158995,6457.2
E00158996,6206.1
E00159001,161.5
E00186871,4550.7
E00186931,2658.6
E00186992,2887.8
E00187019,6014.1
E00158987,2621.7
E00158989,348.8
E00158991,923.7
E00158994,3748.5
E00158998,5487.3
E00159007,64.4
E00158986,6446.4
E00158988,4592.2
E00158992,48.6
E00158997,2044.6
E00158999,1974.2
E00186939,3255.4
E00186961,1663.1
E00159325,64.4
E00159326,31
E00159327,136.1
E00159328,418.5
E00159329,167
E00159330,1954.6
E00159331,27.5
E00159017,68.6
E00159018,42.2
E00159020,40.6
E00159021,44.4
E00159022,43.3
E00159023,45.6
E00172281,29.9
E00172283,361.1
E00159084,16.2
E00159085,43.4
E00159087,1658.2
E00159090,3247.5
E00159092,82.9
E00159083,36.9
E00159086,2346.8
E00159088,369.6
E00159089,209.6
E00159091,8133.8
E00159093,68.8
E00159094,3333.3
E00159095,1154.7
E00159096,183.4
E00159316,32.2
E00159317,51.9
E00159318,28.6
E00159319,49.5
E00159320,200.7
E00159321,315.8
E00159322,169.7
E00159323,12.9
E00159324,42.4
E00159032,297.5
E00159033,20.9
E00159034,11.6
E00159035,573.7
E00159036,677.1
E00159037,1959.3
E00159038,88.6
E00159039,58.1
E00159307,97.3
E00159308,34.5
E00159310,24.9
E00159312,634.4
E00159309,66
E00159311,250.8
E00159313,514.7
E00159314,27.8
E00159315,21.6
E00159125,21.2
E00186876,29.1
E00186879,375.4
E00186892,72.4
E00186917,136.8
E00186882,180.9
E00186894,1409.3
E00186941,8413
E00186973,602.8
E00186988,250
E00159126,1041.7
E00159128,938.4
E00159129,7596.7
E00186914,127.5
E00159008,21.1
E00159010,825.5
E00159012,36.9
E00159013,127.9
E00159014,28.2
E00159015,15.3
E00159016,50.2
E00186844,19.3
E00159105,60.1
E00159107,31
E00159109,131.7
E00159110,96
E00159111,23.4
E00159112,43.3
E00159113,35
E00172277,28
E00159142,1598.8
E00159143,934.9
E00159152,2283.1
E00159153,3295
E00172297,1493.1
E00172298,539.5
E00186937,472.7
E00186974,142.2
E00159140,2075
E00159141,3165.3
E00159144,3876.6
E00159145,491.3
E00159146,5473.7
E00159147,5300.5
E00159139,3900.1
E00159148,1953.3
E00159149,5199.4
E00159150,4218.5
E00159151,4693.5
E00159356,1470.1
E00159363,39.1
E00159364,100.3
E00159379,855.4
E00159380,95
E00159354,1942
E00159365,5925.9
E00159366,7129.2
E00159367,6010.6
E00159370,3960.2
E00159355,1991.7
E00159357,2966.8
E00159358,4047.6
E00159361,1600.7
E00159368,2233.4
E00159371,873.9
E00159369,4442.6
E00159372,7030.3
E00159373,7520.7
E00159374,9228.3
E00159376,4920.4
E00159359,5214.1
E00159360,4206.2
E00159362,5238.8
E00159375,3849.4
E00159377,4111.8
E00159378,5402.3
E00159577,4775.6
E00159579,3974.6
E00159583,3549.3
E00159584,4562.6
E00159591,2495.4
E00159593,5319.7
E00159585,7367.3
E00159586,5540.2
E00159587,6548.7
E00159588,4865.8
E00159602,3476.1
E00186980,237.5
E00187018,2764.8
E00159580,4329.6
E00159589,3227.4
E00159590,4936.3
E00159592,1808.7
E00159594,6764.7
E00159595,4958.1
E00159578,556.3
E00159596,3111.5
E00159597,3354
E00159598,3842.5
E00159576,212.9
E00159582,3588.2
E00159599,1618.5
E00159600,4808.2
E00159601,2028
E00159603,3060
E00159616,4665.6
E00159622,5249.6
E00159627,4768
E00159632,5251
E00159637,3919.1
E00159620,5594.7
E00159628,5623.9
E00159631,5269.4
E00159635,4560.4
E00159636,3914.1
E00159614,3479.9
E00159617,1208.2
E00159621,1766.5
E00159623,2247.9
E00159625,2204.2
E00159615,5000
E00159624,1514.8
E00159633,5724.6
E00159634,8750
E00159638,119.2
E00159618,4590.4
E00159619,3245.1
E00159626,3569.7
E00159629,3070.6
E00159630,4354.1
E00159498,43.8
E00159499,527.5
E00159500,78.7
E00159503,1531.1
E00159505,40.8
E00159501,91.4
E00159502,40.3
E00159504,774.6
E00159506,133.5
E00159507,70.7
E00159509,51.5
E00159513,215.5
E00159514,149.2
E00159515,179.6
E00159516,14.8
E00159508,30.8
E00159510,68.1
E00159511,83.6
E00159512,318.5
E00159485,1472
E00159486,120.2
E00159487,5507
E00159488,4404.9
E00159490,6093
E00159478,111.6
E00159483,2059.5
E00159489,4633.4
E00159493,84.3
E00159495,830.3
E00159496,151
E00159481,4702.5
E00159482,1338.8
E00159484,3848.2
E00159491,223.7
E00159492,4989.8
E00159479,398.7
E00159480,83.2
E00159494,31.3
E00159497,78.7
E00159604,40.9
E00159605,27.1
E00159607,822.7
E00159608,23.1
E00159611,614.2
E00186865,2872.2
E00186989,902.1
E00159606,4616.6
E00159609,418.8
E00159612,6163.1
E00159613,2829.6
E00159639,33.3
E00159640,252.2
E00159641,491.4
E00159642,45.2
E00159645,39.6
E00186846,239.7
E00159459,13314
E00159461,7620.4
E00159465,17846.2
E00159468,4400.6
E00159469,6690.3
E00159462,3976
E00159463,4817
E00159464,4133.5
E00159466,4148
E00159467,6517.3
E00159460,5058.6
E00159475,5121.1
E00159476,4970.3
E00159477,5513.3
E00159470,6065.6
E00159471,7975
E00159472,5724
E00159473,6935.8
E00159474,8006
E00159439,4963.9
E00159441,13875.6
E00159449,5753.4
E00159450,4796.2
E00159453,7757.6
E00159454,11932.8
E00159517,10454.5
E00159518,3066.6
E00159519,4158.3
E00159520,4905.1
E00159523,5943.4
E00159542,3367.9
E00159543,4515.1
E00159544,3879.7
E00159521,4484.1
E00159522,5555.6
E00159524,8618.8
E00159525,11022.7
E00159541,3092.4
E00159545,9163
E00159526,4115.4
E00159527,3228.2
E00159529,4956.5
E00159530,5196.6
E00159531,4341.8
E00159528,3588.6
E00159534,4053.5
E00159537,2994
E00159538,3133.2
E00159539,2666.7
E00159532,5692.9
E00159533,5571.7
E00159535,6383.4
E00159536,3845.2
E00159540,6870.1
E00159458,6207.7
E00172302,10756.3
E00172303,3345.4
E00172307,2722.1
E00172319,12946.9
E00172320,3905.4
E00172321,2838.9
E00159443,13894.2
E00159446,5953.5
E00159447,15280
E00159451,9739.4
E00159647,8202.6
E00159671,7325.3
E00159672,7546.7
E00159673,4805.2
E00159674,11764.7
E00186895,11614.3
E00186927,5386.4
E00186978,4602.6
E00159648,4913.5
E00159649,2917.1
E00159667,3104.4
E00159669,2819.5
E00159646,7119.1
E00159658,811.8
E00159662,7288.6
E00159668,6654
E00159670,4812
E00159653,1923.7
E00159663,3247.7
E00159664,4922.3
E00159666,328.1
E00159650,4298.9
E00159656,514.7
E00159657,3352.7
E00159659,4863.5
E00159661,6197.5
E00159651,5162
E00159652,5837.1
E00159654,7002.9
E00159655,6283.5
E00159660,1326.9
E00159547,7910
E00159558,3540.5
E00159566,4218.5
E00159571,9321
E00159573,7215.5
E00159574,7967.5
E00159551,5845.2
E00159553,7546.5
E00159572,10773.2
E00159575,6132.1
E00186935,1727.9
E00186964,6850.8
E00187015,7589.3
E00159557,2561.8
E00159561,5013.2
E00159562,2680.5
E00159564,8021.2
E00159565,5344.5
E00159548,5480.2
E00159549,1946.7
E00159550,1701.4
E00159567,6540.2
E00159568,6204.2
E00159559,7049.8
E00159560,4713.8
E00159563,7142.9
E00159569,6266.7
E00159570,6230.2
E00159546,2263.6
E00159554,919.1
E00159555,4654.9
E00159556,2357.6
E00159440,139.9
E00159442,835.6
E00159444,5187.6
E00159445,1219.2
E00159455,6787.9
E00159456,13425.4
E00159457,8140.8
E00159762,7126.2
E00159766,6201.4
E00159769,13300.3
E00159772,2112.6
E00159767,9052.6
E00159771,9519.2
E00159783,2143.3
E00159789,6846.5
E00159761,3721.2
E00159763,4407.1
E00159773,5794.9
E00159774,7172.6
E00159787,2849.7
E00159764,10029.4
E00159775,2769.2
E00159779,6458.9
E00159785,8135
E00159786,13451.8
E00159760,10103.8
E00159776,5443.2
E00159778,14728.7
E00159780,10113.6
E00159782,11629.4
E00159784,12266.7
E00159765,6180.7
E00159770,8641.5
E00159777,1457.2
E00159781,5106.4
E00159788,2303
E00186870,4026.8
E00186875,7765.4
E00159728,8221.2
E00159731,4061.7
E00159732,5198.7
E00159733,5767.9
E00159705,1959.3
E00159707,4415.7
E00159712,2406.6
E00159734,7038.2
E00172316,6428.6
E00172317,1913.7
E00172318,13806.8
E00159709,3205
E00159710,7374.3
E00159711,1370.2
E00159714,4081.4
E00159729,4630.6
E00159730,2012.5
E00159708,6508.3
E00159715,3680.7
E00159716,5894.7
E00159717,6286.5
E00159721,392.5
E00172326,11194
E00172327,7396.1
E00159719,10625
E00159720,7658.4
E00159722,3529.4
E00159723,5625
E00159724,5793.9
E00172322,6308.4
E00172323,9113.9
E00172324,5056.9
E00172330,3794.1
E00172334,8241.8
E00159725,4850.1
E00159726,5505.4
E00172328,275.4
E00172329,7888.6
E00186864,165.6
E00186946,4523.8
E00186977,3998.7
E00187013,384.7
E00159688,455.7
